what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018561361
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018562463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018564355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018566207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018584744
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018585883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018647912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018649070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018657449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018658998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018677766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018678485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018684961
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1336018691444
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018691738
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018691928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1336018696657
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018697202
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1336018697884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1336018698991
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1336018699166
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1336018699221
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1336018699269
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018699408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018709357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018711528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018713724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336018796319
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018799458
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018803166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1336018809145
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1336018810102
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1336018811491
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1336018812857
