what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255309556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255310507
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255310893
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255328770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255330009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255408952
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335255412667
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1335255421363
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1335255423183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255427770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255430485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255431222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1335255431316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255446584
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255449888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255455567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255456503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255472014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255539208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255547447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255582365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255591536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255603595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255605641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255625489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335255634050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335255639353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255640260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255644299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255656021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255658770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255671485
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1335255682851
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255686986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255699882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255724809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255726120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255726718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255727316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1335255727860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255737395
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255739307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255794181
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1335255804757
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1335255808640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1335255809648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255817802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335255866451
