what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1335346947356
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1335346947358
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1335346947361
os,sysinfo,,,"win32",1335346947369
arch,sysinfo,,,"x86",1335346947369
ws,sysinfo,,,"win32",1335346947369
locale,sysinfo,,,"en_US",1335346947369
processors,sysinfo,,,"4",1335346947369
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1335346947369
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1335346947369
java.specification.name,sysinfo,,,"Java Platform API Specification",1335346947369
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335346947369
java.specification.version,sysinfo,,,"1.6",1335346947369
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1335346947369
java.version,sysinfo,,,"1.6.0_31",1335346947369
java.vm.info,sysinfo,,,"mixed mode, sharing",1335346947369
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1335346947369
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335346947369
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335346947369
java.vm.specification.version,sysinfo,,,"1.0",1335346947369
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1335346947369
java.vm.version,sysinfo,,,"20.6-b01",1335346947369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335346967898
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347898057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347903090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347925473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347928049
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347929305
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335347929753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348172644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348177408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348335700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348336500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348338718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348508697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348511128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348613485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335348625739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1335349696604
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349713955
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349714132
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1335349714532
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1335349714534
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1335349714634
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1335349714674
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1335349714936
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1335349715117
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349715276
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349715277
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335349716409
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1335349717366
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1335349717489
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349717491
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1335349717531
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349717771
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349718625
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349718625
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1335349720468
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349747025
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1335349747164
